sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y,regime,sample_index,trajectory_window_index,trajectory_group,partition,class_mix,vulnerable_present,nearest_range,reference_low_confidence_or_miss,small_object_present,edge_truncated_present
moving_ego_pps200000_medium_8loops_stride2_004135_frame100195,100195,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,18.507,13.425,0.293,0.586,0.5,0.5,-109.34671783447266,-29.826459884643555,moving_ego_pps200000_medium_8loops_stride2,4135,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004138_frame100201,100201,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,16.866,11.462,0.848,1.582,0.5,0.5,-109.65859985351562,-27.8587589263916,moving_ego_pps200000_medium_8loops_stride2,4138,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004142_frame100209,100209,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,11.67,3.908,4.082,7.421,0.0,1.0,-109.93621063232422,-25.22744369506836,moving_ego_pps200000_medium_8loops_stride2,4142,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,present
moving_ego_pps200000_medium_8loops_stride2_004154_frame100233,100233,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,16.542,9.978,5.717,6.623,0.0,1.0,-110.19766998291016,-20.069379806518555,moving_ego_pps200000_medium_8loops_stride2,4154,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004157_frame100239,100239,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,18.781,11.864,5.707,7.264,0.0,1.0,-110.23607635498048,-18.90935516357422,moving_ego_pps200000_medium_8loops_stride2,4157,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004166_frame100257,100257,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,22.316,14.012,5.308,7.342,0.0,1.0,-110.33039855957033,-13.29212474822998,moving_ego_pps200000_medium_8loops_stride2,4166,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004173_frame100271,100271,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,17.866,15.716,7.055,7.44,0.0,1.0,-110.35126495361328,-8.640188217163086,moving_ego_pps200000_medium_8loops_stride2,4173,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004180_frame100285,100285,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,23.345,20.967,7.374,7.431,0.0,1.0,-110.35636138916016,-3.9998278617858887,moving_ego_pps200000_medium_8loops_stride2,4180,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004181_frame100287,100287,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,24.093,21.644,7.368,7.43,0.0,1.0,-110.3564224243164,-3.340912342071533,moving_ego_pps200000_medium_8loops_stride2,4181,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004186_frame100297,100297,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,27.548,24.445,7.38,7.419,0.0,1.0,-110.34864044189452,-0.0464182868599891,moving_ego_pps200000_medium_8loops_stride2,4186,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004187_frame100299,100299,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,28.213,24.954,7.366,7.42,0.0,1.0,-110.34855651855467,0.6109029054641724,moving_ego_pps200000_medium_8loops_stride2,4187,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004190_frame100305,100305,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,30.026,26.128,7.386,7.422,0.0,1.0,-110.34622955322266,2.598005533218384,moving_ego_pps200000_medium_8loops_stride2,4190,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004192_frame100309,100309,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,31.32,27.076,7.409,7.422,0.0,1.0,-110.3422622680664,3.9205899238586426,moving_ego_pps200000_medium_8loops_stride2,4192,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004208_frame100341,100341,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,37.193,36.442,1.386,4.158,0.333,0.333,-109.02159118652344,14.397076606750488,moving_ego_pps200000_medium_8loops_stride2,4208,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,present
moving_ego_pps200000_medium_8loops_stride2_004214_frame100353,100353,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,33.641,31.978,1.263,2.041,0.0,0.667,-107.07190704345705,17.89082145690918,moving_ego_pps200000_medium_8loops_stride2,4214,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004228_frame100381,100381,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,28.838,28.838,0.0,0.0,0.0,0.0,-99.8447265625,23.59108543395996,moving_ego_pps200000_medium_8loops_stride2,4228,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004230_frame100385,100385,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,27.533,27.533,0.0,0.0,0.0,0.0,-98.54827880859376,23.95469665527344,moving_ego_pps200000_medium_8loops_stride2,4230,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_medium_8loops_stride2_004232_frame100389,100389,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.213,26.213,0.0,0.0,0.0,0.0,-97.23046875,24.22013282775879,moving_ego_pps200000_medium_8loops_stride2,4232,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,gt_25m,absent,present,absent
moving_ego_pps200000_medium_8loops_stride2_004236_frame100397,100397,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,14.152,4.769,3.669,7.338,0.5,0.5,-94.54882049560548,24.398378372192383,moving_ego_pps200000_medium_8loops_stride2,4236,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004237_frame100399,100399,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,13.697,4.525,3.715,7.429,0.5,0.5,-93.88175201416016,24.437423706054688,moving_ego_pps200000_medium_8loops_stride2,4237,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004242_frame100409,100409,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,12.855,6.154,3.45,6.9,0.5,0.5,-90.5608367919922,24.60188102722168,moving_ego_pps200000_medium_8loops_stride2,4242,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004243_frame100411,100411,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,12.807,6.715,3.363,6.726,0.5,0.5,-89.90116119384766,24.623390197753903,moving_ego_pps200000_medium_8loops_stride2,4243,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004244_frame100413,100413,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,12.761,7.279,3.278,6.557,0.5,0.5,-89.24211120605469,24.641969680786133,moving_ego_pps200000_medium_8loops_stride2,4244,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004257_frame100439,100439,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,9.85,9.685,0.004,0.008,0.5,0.0,-80.62468719482422,24.71599578857422,moving_ego_pps200000_medium_8loops_stride2,4257,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004266_frame100457,100457,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,0.5,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4266,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004272_frame100469,100469,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,0.5,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4272,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004275_frame100475,100475,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,0.5,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4275,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004283_frame100491,100491,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4283,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004290_frame100505,100505,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4290,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004307_frame100539,100539,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,17.627,8.462,2.383,7.15,0.667,0.333,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4307,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004309_frame100543,100543,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,17.559,8.462,2.435,7.306,0.667,0.333,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4309,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004315_frame100555,100555,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,18.506,8.462,2.411,7.233,0.667,0.333,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4315,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004322_frame100569,100569,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4322,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004326_frame100577,100577,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4326,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004332_frame100589,100589,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4332,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004344_frame100613,100613,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4344,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004351_frame100627,100627,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4351,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004353_frame100631,100631,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4353,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004358_frame100641,100641,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4358,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004361_frame100647,100647,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4361,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004366_frame100657,100657,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4366,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004367_frame100659,100659,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4367,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004378_frame100681,100681,moving_ego_training,autopilot_spawn80,,3,3,0,3-4,18.453,8.462,1.542,4.627,0.667,0.333,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4378,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004411_frame100747,100747,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4411,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004416_frame100757,100757,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4416,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004427_frame100779,100779,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,8.661,8.462,0.0,0.0,1.0,0.0,-79.38285827636719,24.71299934387207,moving_ego_pps200000_medium_8loops_stride2,4427,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004442_frame100809,100809,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,9.568,9.523,2.828,3.033,0.0,1.0,-78.3990478515625,24.706317901611328,moving_ego_pps200000_medium_8loops_stride2,4442,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004450_frame100825,100825,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,11.83,11.152,6.324,7.44,0.0,1.0,-73.3405990600586,24.66291618347168,moving_ego_pps200000_medium_8loops_stride2,4450,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,le_12m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004453_frame100831,100831,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,13.9,12.796,7.2,7.372,0.0,1.0,-71.36038208007812,24.644718170166016,moving_ego_pps200000_medium_8loops_stride2,4453,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,vehicle_only,absent,12_25m,absent,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004458_frame100841,100841,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,24.825,16.445,4.905,7.37,0.333,0.667,-68.06588745117188,24.61256217956543,moving_ego_pps200000_medium_8loops_stride2,4458,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,mixed,present,12_25m,present,absent,absent
moving_ego_pps200000_medium_8loops_stride2_004462_frame100849,100849,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,25.898,19.313,4.937,7.459,0.333,0.667,-65.47837829589844,24.57684135437012,moving_ego_pps200000_medium_8loops_stride2,4462,6,moving_ego_pps200000_medium_8loops_stride2::loop6,discovery,mixed,present,12_25m,absent,present,absent
moving_ego_pps200000_medium_8loops_stride2_004480_frame100885,100885,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,29.874,24.838,2.476,7.428,0.333,0.333,-54.11045455932617,21.543943405151367,moving_ego_pps200000_medium_8loops_stride2,4480,7,moving_ego_pps200000_medium_8loops_stride2::loop7,confirmation,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004490_frame100905,100905,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,25.122,17.354,1.87,5.611,0.333,0.333,-49.07744216918945,17.224388122558594,moving_ego_pps200000_medium_8loops_stride2,4490,7,moving_ego_pps200000_medium_8loops_stride2::loop7,confirmation,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004491_frame100907,100907,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,24.219,16.59,1.823,5.47,0.333,0.333,-48.68731689453125,16.677326202392578,moving_ego_pps200000_medium_8loops_stride2,4491,7,moving_ego_pps200000_medium_8loops_stride2::loop7,confirmation,mixed,present,12_25m,present,present,absent
moving_ego_pps200000_medium_8loops_stride2_004496_frame100917,100917,moving_ego_training,autopilot_spawn80,,3,2,1,3-4,20.383,12.835,0.447,1.34,0.333,0.333,-46.87891387939453,13.879386901855469,moving_ego_pps200000_medium_8loops_stride2,4496,7,moving_ego_pps200000_medium_8loops_stride2::loop7,confirmation,mixed,present,12_25m,present,present,present
moving_ego_pps200000_medium_8loops_stride2_004501_frame100927,100927,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,9.117,9.117,0.0,0.0,1.0,0.0,-45.75201797485352,10.748174667358398,moving_ego_pps200000_medium_8loops_stride2,4501,7,moving_ego_pps200000_medium_8loops_stride2::loop7,confirmation,pedestrian_only,present,le_12m,absent,absent,absent
