sample_id,frame_id,source_prefix,collection_index,block,audit_split,density_bin
moving_ego_pps200000_low_8loops_stride2_003554_frame89152,89152,moving_ego_pps200000_low_8loops_stride2,3554,142,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003556_frame89156,89156,moving_ego_pps200000_low_8loops_stride2,3556,142,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003558_frame89160,89160,moving_ego_pps200000_low_8loops_stride2,3558,142,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003567_frame89178,89178,moving_ego_pps200000_low_8loops_stride2,3567,142,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003568_frame89180,89180,moving_ego_pps200000_low_8loops_stride2,3568,142,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003577_frame89198,89198,moving_ego_pps200000_low_8loops_stride2,3577,143,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003581_frame89206,89206,moving_ego_pps200000_low_8loops_stride2,3581,143,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003583_frame89210,89210,moving_ego_pps200000_low_8loops_stride2,3583,143,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003584_frame89212,89212,moving_ego_pps200000_low_8loops_stride2,3584,143,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003606_frame89256,89256,moving_ego_pps200000_low_8loops_stride2,3606,144,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003614_frame89272,89272,moving_ego_pps200000_low_8loops_stride2,3614,144,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003626_frame89296,89296,moving_ego_pps200000_low_8loops_stride2,3626,145,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003627_frame89298,89298,moving_ego_pps200000_low_8loops_stride2,3627,145,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003630_frame89304,89304,moving_ego_pps200000_low_8loops_stride2,3630,145,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003633_frame89310,89310,moving_ego_pps200000_low_8loops_stride2,3633,145,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003637_frame89318,89318,moving_ego_pps200000_low_8loops_stride2,3637,145,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003655_frame89354,89354,moving_ego_pps200000_low_8loops_stride2,3655,146,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003658_frame89360,89360,moving_ego_pps200000_low_8loops_stride2,3658,146,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003664_frame89372,89372,moving_ego_pps200000_low_8loops_stride2,3664,146,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003673_frame89390,89390,moving_ego_pps200000_low_8loops_stride2,3673,146,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003682_frame89408,89408,moving_ego_pps200000_low_8loops_stride2,3682,147,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003687_frame89418,89418,moving_ego_pps200000_low_8loops_stride2,3687,147,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003689_frame89422,89422,moving_ego_pps200000_low_8loops_stride2,3689,147,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003691_frame89426,89426,moving_ego_pps200000_low_8loops_stride2,3691,147,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003695_frame89434,89434,moving_ego_pps200000_low_8loops_stride2,3695,147,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003719_frame89482,89482,moving_ego_pps200000_low_8loops_stride2,3719,148,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003728_frame89500,89500,moving_ego_pps200000_low_8loops_stride2,3728,149,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003729_frame89502,89502,moving_ego_pps200000_low_8loops_stride2,3729,149,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003731_frame89506,89506,moving_ego_pps200000_low_8loops_stride2,3731,149,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003733_frame89510,89510,moving_ego_pps200000_low_8loops_stride2,3733,149,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003739_frame89522,89522,moving_ego_pps200000_low_8loops_stride2,3739,149,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003742_frame89528,89528,moving_ego_pps200000_low_8loops_stride2,3742,149,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003744_frame89532,89532,moving_ego_pps200000_low_8loops_stride2,3744,149,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003755_frame89554,89554,moving_ego_pps200000_low_8loops_stride2,3755,150,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003768_frame89580,89580,moving_ego_pps200000_low_8loops_stride2,3768,150,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003773_frame89590,89590,moving_ego_pps200000_low_8loops_stride2,3773,150,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003775_frame89594,89594,moving_ego_pps200000_low_8loops_stride2,3775,151,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003787_frame89618,89618,moving_ego_pps200000_low_8loops_stride2,3787,151,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003789_frame89622,89622,moving_ego_pps200000_low_8loops_stride2,3789,151,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003802_frame89648,89648,moving_ego_pps200000_low_8loops_stride2,3802,152,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003803_frame89650,89650,moving_ego_pps200000_low_8loops_stride2,3803,152,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003810_frame89664,89664,moving_ego_pps200000_low_8loops_stride2,3810,152,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003811_frame89666,89666,moving_ego_pps200000_low_8loops_stride2,3811,152,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003814_frame89672,89672,moving_ego_pps200000_low_8loops_stride2,3814,152,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003831_frame89706,89706,moving_ego_pps200000_low_8loops_stride2,3831,153,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003848_frame89740,89740,moving_ego_pps200000_low_8loops_stride2,3848,153,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003879_frame89802,89802,moving_ego_pps200000_low_8loops_stride2,3879,155,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003880_frame89804,89804,moving_ego_pps200000_low_8loops_stride2,3880,155,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003881_frame89806,89806,moving_ego_pps200000_low_8loops_stride2,3881,155,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003887_frame89818,89818,moving_ego_pps200000_low_8loops_stride2,3887,155,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003889_frame89822,89822,moving_ego_pps200000_low_8loops_stride2,3889,155,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003908_frame89860,89860,moving_ego_pps200000_low_8loops_stride2,3908,156,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003917_frame89878,89878,moving_ego_pps200000_low_8loops_stride2,3917,156,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,moving_ego_pps200000_low_8loops_stride2,3921,156,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,moving_ego_pps200000_low_8loops_stride2,3931,157,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,moving_ego_pps200000_low_8loops_stride2,3932,157,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,moving_ego_pps200000_low_8loops_stride2,3933,157,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,moving_ego_pps200000_low_8loops_stride2,3951,158,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,moving_ego_pps200000_low_8loops_stride2,3952,158,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_003958_frame89960,89960,moving_ego_pps200000_low_8loops_stride2,3958,158,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_003959_frame89962,89962,moving_ego_pps200000_low_8loops_stride2,3959,158,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_003963_frame89970,89970,moving_ego_pps200000_low_8loops_stride2,3963,158,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_003975_frame89994,89994,moving_ego_pps200000_low_8loops_stride2,3975,159,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_003982_frame90008,90008,moving_ego_pps200000_low_8loops_stride2,3982,159,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003988_frame90020,90020,moving_ego_pps200000_low_8loops_stride2,3988,159,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003991_frame90026,90026,moving_ego_pps200000_low_8loops_stride2,3991,159,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003993_frame90030,90030,moving_ego_pps200000_low_8loops_stride2,3993,159,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004005_frame90054,90054,moving_ego_pps200000_low_8loops_stride2,4005,160,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_004007_frame90058,90058,moving_ego_pps200000_low_8loops_stride2,4007,160,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_004013_frame90070,90070,moving_ego_pps200000_low_8loops_stride2,4013,160,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_004016_frame90076,90076,moving_ego_pps200000_low_8loops_stride2,4016,160,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004021_frame90086,90086,moving_ego_pps200000_low_8loops_stride2,4021,160,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004022_frame90088,90088,moving_ego_pps200000_low_8loops_stride2,4022,160,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004039_frame90122,90122,moving_ego_pps200000_low_8loops_stride2,4039,161,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004045_frame90134,90134,moving_ego_pps200000_low_8loops_stride2,4045,161,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004048_frame90140,90140,moving_ego_pps200000_low_8loops_stride2,4048,161,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004055_frame90154,90154,moving_ego_pps200000_low_8loops_stride2,4055,162,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004057_frame90158,90158,moving_ego_pps200000_low_8loops_stride2,4057,162,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004062_frame90168,90168,moving_ego_pps200000_low_8loops_stride2,4062,162,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004069_frame90182,90182,moving_ego_pps200000_low_8loops_stride2,4069,162,audit_validation,3-4
moving_ego_pps200000_low_8loops_stride2_004070_frame90184,90184,moving_ego_pps200000_low_8loops_stride2,4070,162,audit_validation,3-4
moving_ego_pps200000_low_8loops_stride2_004093_frame90230,90230,moving_ego_pps200000_low_8loops_stride2,4093,163,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004104_frame90252,90252,moving_ego_pps200000_low_8loops_stride2,4104,164,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004109_frame90262,90262,moving_ego_pps200000_low_8loops_stride2,4109,164,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004110_frame90264,90264,moving_ego_pps200000_low_8loops_stride2,4110,164,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004117_frame90278,90278,moving_ego_pps200000_low_8loops_stride2,4117,164,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004126_frame90296,90296,moving_ego_pps200000_low_8loops_stride2,4126,165,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004131_frame90306,90306,moving_ego_pps200000_low_8loops_stride2,4131,165,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004139_frame90322,90322,moving_ego_pps200000_low_8loops_stride2,4139,165,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004142_frame90328,90328,moving_ego_pps200000_low_8loops_stride2,4142,165,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004148_frame90340,90340,moving_ego_pps200000_low_8loops_stride2,4148,165,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004152_frame90348,90348,moving_ego_pps200000_low_8loops_stride2,4152,166,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004154_frame90352,90352,moving_ego_pps200000_low_8loops_stride2,4154,166,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004159_frame90362,90362,moving_ego_pps200000_low_8loops_stride2,4159,166,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004166_frame90376,90376,moving_ego_pps200000_low_8loops_stride2,4166,166,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004175_frame90394,90394,moving_ego_pps200000_low_8loops_stride2,4175,167,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004183_frame90410,90410,moving_ego_pps200000_low_8loops_stride2,4183,167,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004184_frame90412,90412,moving_ego_pps200000_low_8loops_stride2,4184,167,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004196_frame90436,90436,moving_ego_pps200000_low_8loops_stride2,4196,167,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004198_frame90440,90440,moving_ego_pps200000_low_8loops_stride2,4198,167,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004218_frame90480,90480,moving_ego_pps200000_low_8loops_stride2,4218,168,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004220_frame90484,90484,moving_ego_pps200000_low_8loops_stride2,4220,168,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004226_frame90496,90496,moving_ego_pps200000_low_8loops_stride2,4226,169,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004241_frame90526,90526,moving_ego_pps200000_low_8loops_stride2,4241,169,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004254_frame90552,90552,moving_ego_pps200000_low_8loops_stride2,4254,170,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004276_frame90596,90596,moving_ego_pps200000_low_8loops_stride2,4276,171,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004281_frame90606,90606,moving_ego_pps200000_low_8loops_stride2,4281,171,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004294_frame90632,90632,moving_ego_pps200000_low_8loops_stride2,4294,171,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004314_frame90672,90672,moving_ego_pps200000_low_8loops_stride2,4314,172,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004319_frame90682,90682,moving_ego_pps200000_low_8loops_stride2,4319,172,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004323_frame90690,90690,moving_ego_pps200000_low_8loops_stride2,4323,172,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004327_frame90698,90698,moving_ego_pps200000_low_8loops_stride2,4327,173,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004329_frame90702,90702,moving_ego_pps200000_low_8loops_stride2,4329,173,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004332_frame90708,90708,moving_ego_pps200000_low_8loops_stride2,4332,173,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004341_frame90726,90726,moving_ego_pps200000_low_8loops_stride2,4341,173,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004353_frame90750,90750,moving_ego_pps200000_low_8loops_stride2,4353,174,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004360_frame90764,90764,moving_ego_pps200000_low_8loops_stride2,4360,174,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004363_frame90770,90770,moving_ego_pps200000_low_8loops_stride2,4363,174,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004369_frame90782,90782,moving_ego_pps200000_low_8loops_stride2,4369,174,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004374_frame90792,90792,moving_ego_pps200000_low_8loops_stride2,4374,174,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004383_frame90810,90810,moving_ego_pps200000_low_8loops_stride2,4383,175,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004385_frame90814,90814,moving_ego_pps200000_low_8loops_stride2,4385,175,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004386_frame90816,90816,moving_ego_pps200000_low_8loops_stride2,4386,175,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004397_frame90838,90838,moving_ego_pps200000_low_8loops_stride2,4397,175,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004405_frame90854,90854,moving_ego_pps200000_low_8loops_stride2,4405,176,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004417_frame90878,90878,moving_ego_pps200000_low_8loops_stride2,4417,176,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004419_frame90882,90882,moving_ego_pps200000_low_8loops_stride2,4419,176,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004420_frame90884,90884,moving_ego_pps200000_low_8loops_stride2,4420,176,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_004425_frame90894,90894,moving_ego_pps200000_low_8loops_stride2,4425,177,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_004459_frame90962,90962,moving_ego_pps200000_low_8loops_stride2,4459,178,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004463_frame90970,90970,moving_ego_pps200000_low_8loops_stride2,4463,178,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004469_frame90982,90982,moving_ego_pps200000_low_8loops_stride2,4469,178,audit_test,0
moving_ego_pps200000_low_8loops_stride2_004478_frame91000,91000,moving_ego_pps200000_low_8loops_stride2,4478,179,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004489_frame91022,91022,moving_ego_pps200000_low_8loops_stride2,4489,179,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004490_frame91024,91024,moving_ego_pps200000_low_8loops_stride2,4490,179,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004493_frame91030,91030,moving_ego_pps200000_low_8loops_stride2,4493,179,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004496_frame91036,91036,moving_ego_pps200000_low_8loops_stride2,4496,179,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004497_frame91038,91038,moving_ego_pps200000_low_8loops_stride2,4497,179,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004525_frame91094,91094,moving_ego_pps200000_low_8loops_stride2,4525,181,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_004527_frame91098,91098,moving_ego_pps200000_low_8loops_stride2,4527,181,audit_validation,0
